10-20-2016 05:09:20,A37625,583.0,-22.947451,-43.182308,3.0
10-20-2016 05:09:23,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:09:29,A37582,583.0,-22.96607,-43.21912,0.0
10-20-2016 05:09:34,A37636,583.0,-22.983801,-43.193829,33.0
10-20-2016 05:09:40,A37693,583.0,-22.932581,-43.182709,44.0
10-20-2016 05:09:48,A37669,583.0,-22.963499,-43.216869,12.0
10-20-2016 05:09:50,A37611,583.0,-22.96867,-43.184052,0.0
10-20-2016 05:09:50,A37625,583.0,-22.94899,-43.182308,26.0
10-20-2016 05:09:53,A37554,583.0,-22.97901,-43.2286,0.0
10-20-2016 05:09:53,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:09:54,A37622,583.0,-22.96023,-43.203579,19.0
10-20-2016 05:09:54,A37645,583.0,-22.94231,-43.182659,38.0
10-20-2016 05:09:59,A37557,583.0,-22.938511,-43.192101,15.0
10-20-2016 05:09:59,A37582,583.0,-22.96781,-43.220531,44.0
10-20-2016 05:10:04,A37529,583.0,-22.939911,-43.200119,0.0
10-20-2016 05:10:04,A37636,583.0,-22.98344,-43.1926,1.0
10-20-2016 05:10:06,A37615,583.0,-22.93992,-43.19994,0.0
10-20-2016 05:10:10,A37542,583.0,-22.939871,-43.199879,0.0
10-20-2016 05:10:10,A37569,583.0,-22.94948,-43.186798,35.0
10-20-2016 05:10:10,A37693,583.0,-22.932751,-43.18327,0.0
10-20-2016 05:10:14,A37503,583.0,-22.93997,-43.199799,0.0
10-20-2016 05:09:53,A37554,583.0,-22.97901,-43.2286,0.0
10-20-2016 05:11:14,A37503,583.0,-22.93997,-43.199791,0.0
10-20-2016 05:11:20,A37611,583.0,-22.9666,-43.179691,47.0
10-20-2016 05:11:20,A37625,583.0,-22.94916,-43.183861,4.0
10-20-2016 05:11:20,A37669,583.0,-22.965719,-43.218922,0.0
10-20-2016 05:11:23,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:11:24,A37645,583.0,-22.94548,-43.184181,13.0
10-20-2016 05:11:25,A37622,583.0,-22.960581,-43.206928,0.0
10-20-2016 05:11:29,A37557,583.0,-22.93544,-43.18943,35.0
10-20-2016 05:11:29,A37582,583.0,-22.973789,-43.22599,0.0
10-20-2016 05:11:34,A37529,583.0,-22.93992,-43.200119,0.0
10-20-2016 05:11:34,A37636,583.0,-22.98105,-43.191059,2.0
10-20-2016 05:11:38,A37615,583.0,-22.939911,-43.199902,0.0
10-20-2016 05:11:40,A37542,583.0,-22.939871,-43.19986,0.0
10-20-2016 05:11:40,A37569,583.0,-22.94965,-43.18935,0.0
10-20-2016 05:11:40,A37693,583.0,-22.93372,-43.18626,10.0
10-20-2016 05:09:53,A37554,583.0,-22.97901,-43.2286,0.0
10-20-2016 05:11:14,A37503,583.0,-22.93997,-43.199791,0.0
10-20-2016 05:11:20,A37611,583.0,-22.9666,-43.179691,47.0
10-20-2016 05:11:20,A37625,583.0,-22.94916,-43.183861,4.0
10-20-2016 05:11:23,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:11:24,A37645,583.0,-22.94548,-43.184181,13.0
10-20-2016 05:11:29,A37557,583.0,-22.93544,-43.18943,35.0
10-20-2016 05:11:29,A37582,583.0,-22.973789,-43.22599,0.0
10-20-2016 05:11:34,A37529,583.0,-22.93992,-43.200119,0.0
10-20-2016 05:11:34,A37636,583.0,-22.98105,-43.191059,2.0
10-20-2016 05:11:38,A37615,583.0,-22.939911,-43.199902,0.0
10-20-2016 05:11:40,A37542,583.0,-22.939871,-43.19986,0.0
10-20-2016 05:11:40,A37569,583.0,-22.94965,-43.18935,0.0
10-20-2016 05:11:50,A37669,583.0,-22.96574,-43.218929,0.0
10-20-2016 05:11:56,A37622,583.0,-22.960569,-43.206921,0.0
10-20-2016 05:12:10,A37693,583.0,-22.934811,-43.18803,49.0
10-20-2016 05:11:24,A37645,583.0,-22.94548,-43.184181,13.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:52,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:12:57,A37622,583.0,-22.960859,-43.20919,34.0
10-20-2016 05:12:59,A37557,583.0,-22.934851,-43.18552,50.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:09,A37615,583.0,-22.94001,-43.19968,0.0
10-20-2016 05:13:10,A37542,583.0,-22.93989,-43.19986,0.0
10-20-2016 05:13:10,A37569,583.0,-22.95038,-43.19239,40.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:13:14,A37503,583.0,-22.93998,-43.199749,0.0
10-20-2016 05:13:20,A37611,583.0,-22.964279,-43.174858,29.0
10-20-2016 05:13:20,A37625,583.0,-22.949511,-43.1875,13.0
10-20-2016 05:13:23,A37554,583.0,-22.986019,-43.22963,0.0
10-20-2016 05:11:24,A37645,583.0,-22.94548,-43.184181,13.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:52,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:12:57,A37622,583.0,-22.960859,-43.20919,34.0
10-20-2016 05:12:59,A37557,583.0,-22.934851,-43.18552,50.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:09,A37615,583.0,-22.94001,-43.19968,0.0
10-20-2016 05:13:10,A37542,583.0,-22.93989,-43.19986,0.0
10-20-2016 05:13:10,A37569,583.0,-22.95038,-43.19239,40.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:13:14,A37503,583.0,-22.93998,-43.199749,0.0
10-20-2016 05:13:20,A37611,583.0,-22.964279,-43.174858,29.0
10-20-2016 05:13:20,A37625,583.0,-22.949511,-43.1875,13.0
10-20-2016 05:13:23,A37554,583.0,-22.986019,-43.22963,0.0
10-20-2016 05:11:24,A37645,583.0,-22.94548,-43.184181,13.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:52,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:12:57,A37622,583.0,-22.960859,-43.20919,34.0
10-20-2016 05:12:59,A37557,583.0,-22.934851,-43.18552,50.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37542,583.0,-22.93989,-43.19986,0.0
10-20-2016 05:13:10,A37569,583.0,-22.95038,-43.19239,40.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:13:14,A37503,583.0,-22.93998,-43.199749,0.0
10-20-2016 05:13:20,A37611,583.0,-22.964279,-43.174858,29.0
10-20-2016 05:13:20,A37625,583.0,-22.949511,-43.1875,13.0
10-20-2016 05:13:23,A37554,583.0,-22.986019,-43.22963,0.0
10-20-2016 05:15:11,A37615,583.0,-22.939301,-43.19619,13.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:15:54,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:15:59,A37557,583.0,-22.943541,-43.18362,32.0
10-20-2016 05:16:00,A37622,583.0,-22.96245,-43.215851,13.0
10-20-2016 05:16:10,A37542,583.0,-22.939899,-43.199821,0.0
10-20-2016 05:16:10,A37569,583.0,-22.95499,-43.197762,3.0
10-20-2016 05:16:12,A37615,583.0,-22.93858,-43.19426,24.0
10-20-2016 05:16:14,A37503,583.0,-22.93997,-43.199741,0.0
10-20-2016 05:16:20,A37611,583.0,-22.95476,-43.177731,55.0
10-20-2016 05:16:20,A37625,583.0,-22.95038,-43.192268,0.0
10-20-2016 05:16:23,A37554,583.0,-22.98595,-43.22802,17.0
10-20-2016 05:16:24,A37645,583.0,-22.949869,-43.19038,1.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:15:54,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:15:59,A37557,583.0,-22.943541,-43.18362,32.0
10-20-2016 05:16:00,A37622,583.0,-22.96245,-43.215851,13.0
10-20-2016 05:16:10,A37542,583.0,-22.939899,-43.199821,0.0
10-20-2016 05:16:10,A37569,583.0,-22.95499,-43.197762,3.0
10-20-2016 05:17:14,A37503,583.0,-22.94006,-43.199581,2.0
10-20-2016 05:17:14,A37615,583.0,-22.93844,-43.192421,0.0
10-20-2016 05:17:20,A37611,583.0,-22.95149,-43.175419,21.0
10-20-2016 05:17:20,A37625,583.0,-22.951031,-43.193932,18.0
10-20-2016 05:17:23,A37554,583.0,-22.98469,-43.22456,33.0
10-20-2016 05:17:24,A37645,583.0,-22.95051,-43.192879,20.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:16:00,A37622,583.0,-22.96245,-43.215851,13.0
10-20-2016 05:16:10,A37542,583.0,-22.939899,-43.199821,0.0
10-20-2016 05:16:10,A37569,583.0,-22.95499,-43.197762,3.0
10-20-2016 05:17:20,A37625,583.0,-22.951031,-43.193932,18.0
10-20-2016 05:17:23,A37554,583.0,-22.98469,-43.22456,33.0
10-20-2016 05:17:24,A37645,583.0,-22.95051,-43.192879,20.0
10-20-2016 05:18:14,A37503,583.0,-22.9405,-43.198078,17.0
10-20-2016 05:18:15,A37615,583.0,-22.938351,-43.19104,30.0
10-20-2016 05:18:20,A37611,583.0,-22.949869,-43.181808,57.0
10-20-2016 05:18:24,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:18:29,A37557,583.0,-22.94717,-43.18259,7.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:16:00,A37622,583.0,-22.96245,-43.215851,13.0
10-20-2016 05:16:10,A37542,583.0,-22.939899,-43.199821,0.0
10-20-2016 05:16:10,A37569,583.0,-22.95499,-43.197762,3.0
10-20-2016 05:17:20,A37625,583.0,-22.951031,-43.193932,18.0
10-20-2016 05:17:23,A37554,583.0,-22.98469,-43.22456,33.0
10-20-2016 05:17:24,A37645,583.0,-22.95051,-43.192879,20.0
10-20-2016 05:18:14,A37503,583.0,-22.9405,-43.198078,17.0
10-20-2016 05:18:15,A37615,583.0,-22.938351,-43.19104,30.0
10-20-2016 05:18:20,A37611,583.0,-22.949869,-43.181808,57.0
10-20-2016 05:18:24,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:18:29,A37557,583.0,-22.94717,-43.18259,7.0
10-20-2016 05:12:51,A37669,583.0,-22.9697,-43.22216,38.0
10-20-2016 05:12:59,A37582,583.0,-22.97411,-43.22612,7.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:16:00,A37622,583.0,-22.96245,-43.215851,13.0
10-20-2016 05:16:10,A37569,583.0,-22.95499,-43.197762,3.0
10-20-2016 05:18:24,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:18:29,A37557,583.0,-22.94717,-43.18259,7.0
10-20-2016 05:19:40,A37542,583.0,-22.93996,-43.199631,0.0
10-20-2016 05:19:44,A37503,583.0,-22.940149,-43.196529,12.0
10-20-2016 05:19:46,A37615,583.0,-22.93709,-43.190269,0.0
10-20-2016 05:19:50,A37611,583.0,-22.94248,-43.180462,2.0
10-20-2016 05:19:50,A37625,583.0,-22.954439,-43.1973,6.0
10-20-2016 05:19:53,A37554,583.0,-22.98378,-43.219002,0.0
10-20-2016 05:19:54,A37645,583.0,-22.954849,-43.19783,20.0
10-20-2016 05:13:04,A37529,583.0,-22.93992,-43.20013,0.0
10-20-2016 05:13:04,A37636,583.0,-22.97908,-43.19091,0.0
10-20-2016 05:13:10,A37693,583.0,-22.9363,-43.189999,0.0
10-20-2016 05:16:00,A37622,583.0,-22.96245,-43.215851,13.0
10-20-2016 05:16:10,A37569,583.0,-22.95499,-43.197762,3.0
10-20-2016 05:18:24,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:20:29,A37669,583.0,-22.978861,-43.22974,10.0
10-20-2016 05:20:40,A37542,583.0,-22.939951,-43.199619,0.0
10-20-2016 05:20:44,A37503,583.0,-22.93959,-43.196232,2.0
10-20-2016 05:20:47,A37615,583.0,-22.937031,-43.190269,0.0
10-20-2016 05:20:50,A37611,583.0,-22.94117,-43.17749,0.0
